filename,file_size,file_attributes,region_count,region_id,region_shape_attributes,region_attributes
image106.jpg,16407,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":279,""y"":15,""width"":509,""height"":666}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image107.jpg,16413,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":279,""y"":15,""width"":509,""height"":666}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image108.jpg,16420,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":279,""y"":15,""width"":509,""height"":666}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image109.jpg,16443,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,0,"{""name"":""rect"",""x"":279,""y"":15,""width"":509,""height"":666}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image109.jpg,16443,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",2,1,"{""name"":""rect"",""x"":279,""y"":15,""width"":509,""height"":666}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image110.jpg,16455,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":279,""y"":15,""width"":509,""height"":666}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image111.jpg,16462,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":279,""y"":15,""width"":509,""height"":666}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image112.jpg,16438,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":279,""y"":15,""width"":509,""height"":666}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image113.jpg,16447,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":279,""y"":15,""width"":509,""height"":666}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image114.jpg,16387,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":279,""y"":15,""width"":509,""height"":666}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image115.jpg,16484,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":279,""y"":15,""width"":509,""height"":666}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image116.jpg,16497,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":279,""y"":15,""width"":509,""height"":666}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image117.jpg,16507,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":279,""y"":15,""width"":509,""height"":666}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image118.jpg,16530,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":279,""y"":15,""width"":509,""height"":666}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image119.jpg,16530,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":279,""y"":15,""width"":509,""height"":666}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image120.jpg,13844,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":178,""y"":116,""width"":302,""height"":500}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image121.jpg,13629,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":161,""y"":218,""width"":312,""height"":351}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image122.jpg,13477,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":162,""y"":262,""width"":354,""height"":309}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image123.jpg,13520,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":159,""y"":286,""width"":411,""height"":254}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image124.jpg,13531,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":161,""y"":293,""width"":406,""height"":239}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image125.jpg,13438,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":161,""y"":279,""width"":383,""height"":222}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image126.jpg,13428,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":163,""y"":282,""width"":334,""height"":198}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image127.jpg,13432,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":159,""y"":267,""width"":318,""height"":206}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image128.jpg,13477,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":160,""y"":267,""width"":300,""height"":196}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image129.jpg,13494,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":162,""y"":255,""width"":298,""height"":210}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image130.jpg,13474,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":161,""y"":250,""width"":283,""height"":214}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image131.jpg,13522,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":161,""y"":255,""width"":273,""height"":219}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image132.jpg,13584,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":161,""y"":249,""width"":283,""height"":226}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image133.jpg,13566,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":158,""y"":251,""width"":292,""height"":231}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image134.jpg,13685,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":161,""y"":257,""width"":299,""height"":251}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image135.jpg,13661,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":158,""y"":269,""width"":326,""height"":253}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image136.jpg,13515,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":161,""y"":264,""width"":352,""height"":259}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image137.jpg,13369,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":159,""y"":257,""width"":340,""height"":260}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image138.jpg,13271,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":161,""y"":264,""width"":346,""height"":277}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image139.jpg,13274,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":163,""y"":260,""width"":345,""height"":290}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image140.jpg,13220,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":161,""y"":263,""width"":399,""height"":275}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image141.jpg,13097,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":158,""y"":245,""width"":459,""height"":292}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image142.jpg,13193,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":161,""y"":228,""width"":498,""height"":351}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image143.jpg,12976,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":159,""y"":217,""width"":574,""height"":311}","{""type"":""tom"",""image_quality"":{""good"":true,""good_illumination"":true},""tom"":""not_defined""}"
image144.jpg,12988,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":159,""y"":228,""width"":565,""height"":288}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image145.jpg,13355,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":161,""y"":196,""width"":621,""height"":360}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image146.jpg,13870,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":156,""y"":185,""width"":691,""height"":348}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image147.jpg,14271,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":206,""y"":195,""width"":720,""height"":343}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image148.jpg,14287,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":234,""y"":201,""width"":782,""height"":322}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image149.jpg,14285,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":228,""y"":178,""width"":795,""height"":337}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image150.jpg,13676,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":316,""y"":141,""width"":691,""height"":497}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true,""blur"":true},""tom"":""not_defined""}"
image151.jpg,15530,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":378,""y"":134,""width"":334,""height"":483}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true,""blur"":true},""tom"":""not_defined""}"
image152.jpg,16148,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":332,""y"":40,""width"":372,""height"":582}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true,""blur"":true},""tom"":""not_defined""}"
image153.jpg,16128,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":446,""y"":141,""width"":282,""height"":488}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true,""blur"":true},""tom"":""not_defined""}"
image154.jpg,16132,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":465,""y"":127,""width"":239,""height"":496}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true,""blur"":true},""tom"":""not_defined""}"
image155.jpg,15614,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":405,""y"":44,""width"":296,""height"":571}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true,""blur"":true},""tom"":""not_defined""}"
image156.jpg,13759,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":438,""y"":55,""width"":257,""height"":562}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true,""blur"":true},""tom"":""not_defined""}"
image157.jpg,13849,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":508,""y"":182,""width"":184,""height"":445}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true,""blur"":true},""tom"":""not_defined""}"
image158.jpg,13843,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":509,""y"":227,""width"":171,""height"":388}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true,""blur"":true},""tom"":""not_defined""}"
image159.jpg,13856,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":516,""y"":232,""width"":184,""height"":391}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true,""blur"":true},""tom"":""not_defined""}"
image160.jpg,13842,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":500,""y"":240,""width"":193,""height"":379}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true,""blur"":true},""tom"":""not_defined""}"
image161.jpg,13777,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":521,""y"":236,""width"":170,""height"":370}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true,""blur"":true},""tom"":""not_defined""}"
image162.jpg,14009,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":520,""y"":227,""width"":181,""height"":397}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true,""blur"":true},""tom"":""not_defined""}"
image163.jpg,13973,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":529,""y"":235,""width"":156,""height"":398}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true,""blur"":true},""tom"":""not_defined""}"
image164.jpg,13986,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":534,""y"":242,""width"":174,""height"":396}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true,""blur"":true},""tom"":""not_defined""}"
image165.jpg,14080,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":489,""y"":29,""width"":190,""height"":575}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true,""blur"":true},""tom"":""not_defined""}"
image166.jpg,14324,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":470,""y"":45,""width"":224,""height"":555}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image167.jpg,14553,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":471,""y"":20,""width"":212,""height"":591}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image168.jpg,14645,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":467,""y"":5,""width"":221,""height"":614}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image169.jpg,14611,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":456,""y"":28,""width"":228,""height"":579}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image170.jpg,14456,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":460,""y"":27,""width"":231,""height"":578}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image171.jpg,14271,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image172.jpg,14143,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image173.jpg,14239,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image174.jpg,14229,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image175.jpg,14060,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image176.jpg,14149,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image177.jpg,14059,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image178.jpg,14200,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image179.jpg,14200,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image180.jpg,14295,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image181.jpg,14176,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image182.jpg,14210,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image183.jpg,14176,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image184.jpg,14181,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image185.jpg,14211,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image186.jpg,14252,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image187.jpg,14331,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image188.jpg,14371,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image189.jpg,14368,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image190.jpg,14389,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image191.jpg,14383,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image192.jpg,14395,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image193.jpg,14406,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image194.jpg,14422,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image195.jpg,14399,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image196.jpg,14417,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image197.jpg,14394,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image197.jpg,14394,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,1,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image197.jpg,14394,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",3,2,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image198.jpg,14378,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image199.jpg,14371,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image200.jpg,14406,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image201.jpg,14407,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image202.jpg,14406,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
image203.jpg,14427,"{""caption"":"""",""public_domain"":""no"",""image_url"":""""}",1,0,"{""name"":""rect"",""x"":469,""y"":22,""width"":220,""height"":580}","{""type"":""tom"",""image_quality"":{""good"":true,""frontal"":true,""good_illumination"":true},""tom"":""not_defined""}"
